INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES,MS_READY_SMILES,QSAR_READY_SMILES
2743-38-6,CASRN,DTXSID6033401,Dibenzoyl-L-tartaric acid,OC(=O)[C@H](OC(=O)C1=CC=CC=C1)[C@@H](OC(=O)C1=CC=CC=C1)C(O)=O,OC(=O)C(OC(=O)C1=CC=CC=C1)C(OC(=O)C1=CC=CC=C1)C(O)=O,OC(=O)C(OC(=O)C1=CC=CC=C1)C(OC(=O)C1=CC=CC=C1)C(O)=O
27469-60-9,CASRN,DTXSID8057699,1-(Bis(4-fluorophenyl)methyl)piperazine,FC1=CC=C(C=C1)C(N1CCNCC1)C1=CC=C(F)C=C1,FC1=CC=C(C=C1)C(N1CCNCC1)C1=CC=C(F)C=C1,FC1=CC=C(C=C1)C(N1CCNCC1)C1=CC=C(F)C=C1
27470-51-5,CASRN,DTXSID6021296,Suxibuzone,CCCCC1(COC(=O)CCC(O)=O)C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,CCCCC1(COC(=O)CCC(O)=O)C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,CCCCC1(COC(=O)CCC(O)=O)C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1
2748-88-1,CASRN,DTXSID2046834,Miripirium chloride,[Cl-].CCCCCCCCCCCCCC[N+]1=CC=C(C)C=C1,CCCCCCCCCCCCCC[N+]1=CC=C(C)C=C1,CCCCCCCCCCCCCC[N+]1=CC=C(C)C=C1
27503-81-7,CASRN,DTXSID3038852,Ensulizole,OS(=O)(=O)C1=CC2=C(NC(=N2)C2=CC=CC=C2)C=C1,OS(=O)(=O)C1=CC2=C(NC(=N2)C2=CC=CC=C2)C=C1,OS(=O)(=O)C1=CC2=C(NC(=N2)C2=CC=CC=C2)C=C1
2751-09-09,CASRN,DTXSID2023721,Troleandomycin,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(C)=O)N(C)C)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,COC1CC(OC2C(C)C(OC3OC(C)CC(C3OC(C)=O)N(C)C)C(C)CC3(CO3)C(=O)C(C)C(OC(C)=O)C(C)C(C)OC(=O)C2C)OC(C)C1OC(C)=O,COC1CC(OC2C(C)C(OC3OC(C)CC(C3OC(C)=O)N(C)C)C(C)CC3(CO3)C(=O)C(C)C(OC(C)=O)C(C)C(C)OC(=O)C2C)OC(C)C1OC(C)=O
27511-99-5,CASRN,DTXSID9045710,Eterobarb,CCC1(C(=O)N(COC)C(=O)N(COC)C1=O)C1=CC=CC=C1,CCC1(C(=O)N(COC)C(=O)N(COC)C1=O)C1=CC=CC=C1,CCC1(C(=O)N(COC)C(=O)N(COC)C1=O)C1=CC=CC=C1
2752-17-2,CASRN,DTXSID7041914,"2,2'-Oxybis(ethylamine)",NCCOCCN,NCCOCCN,NCCOCCN
27523-40-6,CASRN,DTXSID7045447,Isoconazole,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=C(Cl)C=CC=C1Cl,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=C(Cl)C=CC=C1Cl,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=C(Cl)C=CC=C1Cl
2753-45-9,CASRN,DTXSID1045372,Mebeverine hydrochloride,Cl.CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1,CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1,CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1
27554-26-3,CASRN,DTXSID0027933,Diisooctyl phthalate,"C*.C*.CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC |c:14,16,t:12,lp:11:2,13:2,21:2,22:2,m:1:23.24.25.26.27.28,3:10.9.8.7.6.5|",N/A,N/A
2756-56-1,CASRN,DTXSID2042062,Isobornyl propanoate,CCC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,[H]C12CCC(C)(C(C1)OC(=O)CC)C2(C)C,[H]C12CCC(C)(C(C1)OC(=O)CC)C2(C)C
27589-33-9,CASRN,DTXSID7046910,Azosemide,NS(=O)(=O)C1=CC(C2=NN=NN2)=C(NCC2=CC=CS2)C=C1Cl,NS(=O)(=O)C1=CC(C2=NN=NN2)=C(NCC2=CC=CS2)C=C1Cl,NS(=O)(=O)C1=CC(C2=NN=NN2)=C(NCC2=CC=CS2)C=C1Cl
27591-97-5,CASRN,DTXSID1045958,Tilorone,CCN(CC)CCOC1=CC=C2C3=CC=C(OCCN(CC)CC)C=C3C(=O)C2=C1,CCN(CC)CCOC1=CC=C2C3=CC=C(OCCN(CC)CC)C=C3C(=O)C2=C1,CCN(CC)CCOC1=CC=C2C3=CC=C(OCCN(CC)CC)C=C3C(=O)C2=C1
27593-23-3,CASRN,DTXSID0047589,6-Amyl-alpha-pyrone,CCCCCC1=CC=CC(=O)O1,CCCCCC1=CC=CC(=O)O1,CCCCCC1=CC=CC(=O)O1
2759-71-9,CASRN,DTXSID3041827,Cypromid,ClC1=CC=C(NC(=O)C2CC2)C=C1Cl,ClC1=CC=C(NC(=O)C2CC2)C=C1Cl,ClC1=CC=C(NC(=O)C2CC2)C=C1Cl
2760-98-7,CASRN,DTXSID2038813,Isophthalyl dihydrazide,NNC(=O)C1=CC(=CC=C1)C(=O)NN,NNC(=O)C1=CC(=CC=C1)C(=O)NN,NNC(=O)C1=CC(=CC=C1)C(=O)NN
2761-24-2,CASRN,DTXSID1042491,Triethoxypentylsilane,CCCCC[Si](OCC)(OCC)OCC,N/A,CCCCC[Si](OCC)(OCC)OCC
2765-97-1,CASRN,DTXSID4046442,Pargeverine hydrochloride,Cl.CN(C)CCOC(=O)C(OCC#C)(C1=CC=CC=C1)C1=CC=CC=C1,CN(C)CCOC(=O)C(OCC#C)(C1=CC=CC=C1)C1=CC=CC=C1,CN(C)CCOC(=O)C(OCC#C)(C1=CC=CC=C1)C1=CC=CC=C1
27661-27-4,CASRN,DTXSID9046102,Benaxibine,O[C@@H]1COC(NC2=CC=C(C=C2)C(O)=O)[C@H](O)[C@H]1O,OC1COC(NC2=CC=C(C=C2)C(O)=O)C(O)C1O,OC1COC(NC2=CC=C(C=C2)C(O)=O)C(O)C1O
27668-52-6,CASRN,DTXSID4035542,"N,N-Dimethyl-N-(3-(trimethoxysilyl)propyl) octadecan-1-aminium chloride",[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CCC[Si](OC)(OC)OC,N/A,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCC[Si](OC)(OC)OC
2767-54-6,CASRN,DTXSID9040712,Triethyltin bromide,CC[Sn](Br)(CC)CC,CC[Sn](Br)(CC)CC,N/A
2768-02-07,CASRN,DTXSID2029240,Vinyltrimethoxysilane,CO[Si](OC)(OC)C=C,N/A,CO[Si](OC)(OC)C=C
27686-84-6,CASRN,DTXSID5045178,Masoprocol,C[C@H](CC1=CC(O)=C(O)C=C1)[C@@H](C)CC1=CC=C(O)C(O)=C1,CC(CC1=CC(O)=C(O)C=C1)C(C)CC1=CC=C(O)C(O)=C1,CC(CC1=CC(O)=C(O)C=C1)C(C)CC1=CC=C(O)C(O)=C1
2772-45-4,CASRN,DTXSID7029241,"2,4-Bis(1-methyl-1-phenylethyl)phenol",CC(C)(C1=CC=CC=C1)C1=CC(=C(O)C=C1)C(C)(C)C1=CC=CC=C1,CC(C)(C1=CC=CC=C1)C1=CC(=C(O)C=C1)C(C)(C)C1=CC=CC=C1,CC(C)(C1=CC=CC=C1)C1=CC(=C(O)C=C1)C(C)(C)C1=CC=CC=C1
27724-96-5,CASRN,DTXSID3046459,Cetraxate hydrochloride,Cl.NC[C@H]1CC[C@@H](CC1)C(=O)OC1=CC=C(CCC(O)=O)C=C1,NCC1CCC(CC1)C(=O)OC1=CC=C(CCC(O)=O)C=C1,NCC1CCC(CC1)C(=O)OC1=CC=C(CCC(O)=O)C=C1
2773-92-4,CASRN,DTXSID6045373,Dimethisoquin hydrochloride,Cl.CCCCC1=CC2=C(C=CC=C2)C(OCCN(C)C)=N1,CCCCC1=CC2=C(C=CC=C2)C(OCCN(C)C)=N1,CCCCC1=CC2=C(C=CC=C2)C(OCCN(C)C)=N1
27775-00-4,CASRN,DTXSID6044484,Isononanamine,N/A,N/A,N/A
2778-42-9,CASRN,DTXSID4027498,"1,3-Bis(2-isocyanato-2-propyl)benzene",CC(C)(N=C=O)C1=CC(=CC=C1)C(C)(C)N=C=O,CC(C)(N=C=O)C1=CC(=CC=C1)C(C)(C)N=C=O,CC(C)(N=C=O)C1=CC(=CC=C1)C(C)(C)N=C=O
2779-55-7,CASRN,DTXSID6046185,Opiniazide,COC1=CC=C(C=NNC(=O)C2=CC=NC=C2)C(C(O)=O)=C1OC,COC1=C(OC)C(C(O)=O)=C(CN=NC(=O)C2=CC=NC=C2)C=C1,COC1=C(OC)C(C(O)=O)=C(CN=NC(=O)C2=CC=NC=C2)C=C1
2781-11-05,CASRN,DTXSID2029242,"Diethyl (N,N-bis(2-hydroxyethyl)amino)methanephosphonate",CCOP(=O)(CN(CCO)CCO)OCC,CCOP(=O)(CN(CCO)CCO)OCC,CCOP(=O)(CN(CCO)CCO)OCC
27813-02-1,CASRN,DTXSID5027936,Hydroxypropyl methacrylate,N/A,N/A,N/A
2782-57-2,CASRN,DTXSID8024993,"Dichloro-1,3,5-triazinetrione",ClN1C(=O)NC(=O)N(Cl)C1=O,ClN1C(=O)NC(=O)N(Cl)C1=O,ClN1C(=O)NC(=O)N(Cl)C1=O
2782-91-4,CASRN,DTXSID5026126,"1,1,3,3-Tetramethyl-2-thiourea",CN(C)C(=S)N(C)C,CN(C)C(=S)N(C)C,CN(C)C(=S)N(C)C
27833-64-3,CASRN,DTXSID3045227,Loxapine succinate,OC(=O)CCC(O)=O.CN1CCN(CC1)C1=NC2=C(OC3=C1C=C(Cl)C=C3)C=CC=C2,"OC(=O)CCC(O)=O,CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2",CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2
2783-94-0,CASRN,DTXSID6021456,FD&C Yellow 6,[Na+].[Na+].OC1=C(N=NC2=CC=C(C=C2)S([O-])(=O)=O)C2=C(C=C1)C=C(C=C2)S([O-])(=O)=O,OC1=C(N=NC2=CC=C(C=C2)S(O)(=O)=O)C2=C(C=C1)C=C(C=C2)S(O)(=O)=O,OC1=C(N=NC2=CC=C(C=C2)S(O)(=O)=O)C2=C(C=C1)C=C(C=C2)S(O)(=O)=O
27848-84-6,CASRN,DTXSID7045607,Nicergoline,CO[C@]12C[C@@H](COC(=O)C3=CC(Br)=CN=C3)CN(C)[C@@H]1CC1=CN(C)C3=CC=CC2=C13,COC12CC(COC(=O)C3=CC(Br)=CN=C3)CN(C)C1CC1=CN(C)C3=CC=CC2=C13,COC12CC(COC(=O)C3=CC(Br)=CN=C3)CN(C)C1CC1=CN(C)C3=CC=CC2=C13
27858-32-8,CASRN,DTXSID4044903,Titanium(4+) bis[(2E)-4-oxohex-2-en-2-olate] dipropan-2-olate,CCOC(=O)\C=C(/C)O[Ti](OC(C)C)(OC(C)C)O\C(C)=C\C(=O)OCC,N/A,N/A
2785-87-7,CASRN,DTXSID2047199,2-Methoxy-4-propylphenol,CCCC1=CC(OC)=C(O)C=C1,CCCC1=CC(OC)=C(O)C=C1,CCCC1=CC(OC)=C(O)C=C1
2785-89-9,CASRN,DTXSID0047038,4-Ethyl-2-methoxyphenol,CCC1=CC(OC)=C(O)C=C1,CCC1=CC(OC)=C(O)C=C1,CCC1=CC(OC)=C(O)C=C1
27877-51-6,CASRN,DTXSID8048818,Tolindate,CN(C(=S)OC1=CC=C2CCCC2=C1)C1=CC(C)=CC=C1,CN(C(=S)OC1=CC=C2CCCC2=C1)C1=CC(C)=CC=C1,CN(C(=S)OC1=CC=C2CCCC2=C1)C1=CC(C)=CC=C1
27887-84-9,CASRN,DTXSID6045084,"(2R,3R)-2,3-Dimercaptosuccinic acid",OC(=O)[C@H](S)[C@@H](S)C(O)=O,OC(=O)C(S)C(S)C(O)=O,OC(=O)C(S)C(S)C(O)=O
27912-14-7,CASRN,DTXSID6020777,Levobunolol hydrochloride,Cl.CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O,CC(C)(C)NCC(O)COC1=CC=CC2=C1CCCC2=O,CC(C)(C)NCC(O)COC1=CC=CC2=C1CCCC2=O
2795-39-3,Integrated Source CAS-RN - WARNING: Synonym mapped to two or more chemicals,DTXSID3031864,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
2795-39-3,CASRN - WARNING: Synonym mapped to two or more chemicals,DTXSID8037706,Potassium perfluorooctanesulfonate,[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
27955-94-8,CASRN,DTXSID2037712,"4,4',4''-Ethane-1,1,1-triyltriphenol",CC(C1=CC=C(O)C=C1)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CC(C1=CC=C(O)C=C1)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CC(C1=CC=C(O)C=C1)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
27959-26-8,CASRN,DTXSID9048722,Nicomolol,OC1C(COC(=O)C2=CN=CC=C2)(COC(=O)C2=CN=CC=C2)CCCC1(COC(=O)C1=CC=CN=C1)COC(=O)C1=CC=CN=C1,OC1C(COC(=O)C2=CN=CC=C2)(COC(=O)C2=CN=CC=C2)CCCC1(COC(=O)C1=CC=CN=C1)COC(=O)C1=CC=CN=C1,OC1C(COC(=O)C2=CN=CC=C2)(COC(=O)C2=CN=CC=C2)CCCC1(COC(=O)C1=CC=CN=C1)COC(=O)C1=CC=CN=C1
27994-11-2,CASRN,DTXSID0033334,Cimicifugoside,[H][C@@]12C[C@@H](C)[C@]3([H])[C@@]4(C)CC[C@@]56C[C@@]55CC[C@H](O[C@]7([H])OC[C@@H](O)[C@H](O)[C@H]7O)C(C)(C)[C@]5([H])CC[C@@]6([H])[C@]4(C)[C@@H](O)[C@]3(O[C@@H]1C(C)(C)O)O2,CC1CC2OC3(OC2C(C)(C)O)C(O)C2(C)C4CCC5C6(CC46CCC2(C)C13)CCC(OC1OCC(O)C(O)C1O)C5(C)C,CC1CC2OC3(OC2C(C)(C)O)C(O)C2(C)C4CCC5C6(CC46CCC2(C)C13)CCC(OC1OCC(O)C(O)C1O)C5(C)C
28002-18-8,CASRN,DTXSID2048618,Sulbenicillin disodium,[Na+].[Na+].[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C1=CC=CC=C1)S([O-])(=O)=O)C([O-])=O,CC1(C)SC2C(NC(=O)C(C3=CC=CC=C3)S(O)(=O)=O)C(=O)N2C1C(O)=O,CC1(C)SC2C(NC(=O)C(C3=CC=CC=C3)S(O)(=O)=O)C(=O)N2C1C(O)=O
280-57-9,CASRN,DTXSID0022016,"1,4-Diazabicyclo[2.2.2]octane",C1CN2CCN1CC2,C1CN2CCN1CC2,C1CN2CCN1CC2
28069-72-9,CASRN,DTXSID7047192,"trans-2,cis-6-Nonadien-1-ol",CC\C=C/CC\C=C\CO,CCC=CCCC=CCO,CCC=CCCC=CCO
28069-74-1,CASRN,DTXSID4047418,Acetaldehyde ethyl cis-3-hexenyl acetal,CCOC(C)OCC\C=C/CC,CCOC(C)OCCC=CCC,CCOC(C)OCCC=CCC
2807-30-9,CASRN,DTXSID1027500,2-Propoxyethanol,CCCOCCO,CCCOCCO,CCCOCCO
2809-21-4,CASRN,DTXSID6023028,Etidronic acid,CC(O)(P(O)(O)=O)P(O)(O)=O,CC(O)(P(O)(O)=O)P(O)(O)=O,CC(O)(P(O)(O)=O)P(O)(O)=O
28094-15-7,CASRN,DTXSID0045838,Oxidopamine hydrochloride,Cl.NCCC1=CC(O)=C(O)C=C1O,NCCC1=CC(O)=C(O)C=C1O,NCCC1=CC(O)=C(O)C=C1O
2814-20-2,CASRN,DTXSID1027502,2-Isopropyl-6-methyl-4-pyrimidone,CC(C)C1=NC(=O)C=C(C)N1,CC(C)C1=NC(=O)CC(C)=N1,CC(C)C1=NC(=O)CC(C)=N1
28159-98-0,CASRN,DTXSID3032416,Cybutryne,CSC1=NC(NC(C)(C)C)=NC(NC2CC2)=N1,CSC1=NC(NC(C)(C)C)=NC(NC2CC2)=N1,CSC1=NC(NC(C)(C)C)=NC(NC2CC2)=N1
2818-69-1,CASRN,DTXSID8024787,5-Chloro-2-methyl-1H-benzimidazole,CC1=NC2=CC=C(Cl)C=C2N1,CC1=NC2=CC=C(Cl)C=C2N1,CC1=NC2=CC=C(Cl)C=C2N1
28249-77-6,CASRN,DTXSID6024337,Thiobencarb,CCN(CC)C(=O)SCC1=CC=C(Cl)C=C1,CCN(CC)C(=O)SCC1=CC=C(Cl)C=C1,CCN(CC)C(=O)SCC1=CC=C(Cl)C=C1
2825-82-3,CASRN,DTXSID2029244,"Octahydro-exo-4,7-methano-1H-indene",C1C[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C1,C1CC2C3CCC(C3)C2C1,C1CC2C3CCC(C3)C2C1
2829-19-8,CASRN,DTXSID7046259,Rolicyprine,O=C(N[C@H]1C[C@@H]1C1=CC=CC=C1)[C@@H]1CCC(=O)N1,O=C(NC1CC1C1=CC=CC=C1)C1CCC(=O)N1,O=C(NC1CC1C1=CC=CC=C1)C1CCC(=O)N1
28300-74-5,CASRN,DTXSID3039240,Antimony potassium tartrate trihydrate,O.O.O.[K+].[K+].[Sb+3].[Sb+3].[O-]C(C([O-])C([O-])=O)C([O-])=O.[O-]C(C([O-])C([O-])=O)C([O-])=O,OC(C(O)C(O)=O)C(O)=O,OC(C(O)C(O)=O)C(O)=O
28315-93-7,CASRN,DTXSID0057700,5-Hydroxy-1-tetralone,OC1=CC=CC2=C1CCCC2=O,OC1=CC=CC2=C1CCCC2=O,OC1=CC=CC2=C1CCCC2=O
2832-19-1,CASRN,DTXSID2041412,2-Chloro-N-(hydroxymethyl)acetamide,OCNC(=O)CCl,OCNC(=O)CCl,OCNC(=O)CCl
2832-40-8,CASRN,DTXSID6021450,C.I. Disperse Yellow 3,CC(=O)NC1=CC=C(C=C1)N=NC1=C(O)C=CC(C)=C1,CC(=O)NC1=CC=C(C=C1)N=NC1=C(O)C=CC(C)=C1,CC(=O)NC1=CC=C(C=C1)N=NC1=C(O)C=CC(C)=C1
2835-39-4,CASRN,DTXSID4039233,Allyl isovalerate,CC(C)CC(=O)OCC=C,CC(C)CC(=O)OCC=C,CC(C)CC(=O)OCC=C
2835-68-9,CASRN,DTXSID7038814,4-Aminobenzamide,NC(=O)C1=CC=C(N)C=C1,NC(=O)C1=CC=C(N)C=C1,NC(=O)C1=CC=C(N)C=C1
283594-90-1,CASRN,DTXSID1034929,Spiromesifen,CC1=CC(C)=C(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)C(C)=C1,CC1=CC(C)=C(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)C(C)=C1,CC1=CC(C)=C(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)C(C)=C1
2835-95-2,CASRN,DTXSID9024489,5-Amino-2-methylphenol,CC1=C(O)C=C(N)C=C1,CC1=C(O)C=C(N)C=C1,CC1=C(O)C=C(N)C=C1
2835-97-4,CASRN,DTXSID7049261,2-Amino-m-cresol,CC1=C(N)C(O)=CC=C1,CC1=C(N)C(O)=CC=C1,CC1=C(N)C(O)=CC=C1
2835-99-6,CASRN,DTXSID2049262,4-Amino-m-cresol,CC1=CC(O)=CC=C1N,CC1=CC(O)=CC=C1N,CC1=CC(O)=CC=C1N
28395-03-1,CASRN,DTXSID5022699,Bumetanide,CCCCNC1=CC(=CC(=C1OC1=CC=CC=C1)S(N)(=O)=O)C(O)=O,CCCCNC1=CC(=CC(=C1OC1=CC=CC=C1)S(N)(=O)=O)C(O)=O,CCCCNC1=CC(=CC(=C1OC1=CC=CC=C1)S(N)(=O)=O)C(O)=O
2840-28-0,CASRN,DTXSID8044414,3-Amino-4-chlorobenzoic acid,NC1=C(Cl)C=CC(=C1)C(O)=O,NC1=C(Cl)C=CC(=C1)C(O)=O,NC1=C(Cl)C=CC(=C1)C(O)=O
28434-00-6,CASRN,DTXSID2039336,S-Bioallethrin,CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(CC=C)=C2C)C1(C)C,CC(C)=CC1C(C(=O)OC2CC(=O)C(CC=C)=C2C)C1(C)C,CC(C)=CC1C(C(=O)OC2CC(=O)C(CC=C)=C2C)C1(C)C
28434-01-7,CASRN,DTXSID2034382,Bioresmethrin,CC(C)=C[C@@H]1[C@@H](C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C
28523-86-6,CASRN,DTXSID8046614,Sevoflurane,FCOC(C(F)(F)F)C(F)(F)F,FCOC(C(F)(F)F)C(F)(F)F,FCOC(C(F)(F)F)C(F)(F)F
2855-13-2,CASRN,DTXSID6027503,Isophorone diamine,CC1(C)CC(N)CC(C)(CN)C1,CC1(C)CC(N)CC(C)(CN)C1,CC1(C)CC(N)CC(C)(CN)C1
2855-19-8,CASRN,DTXSID9025243,"1,2-Epoxydodecane",CCCCCCCCCCC1CO1,CCCCCCCCCCC1CO1,CCCCCCCCCCC1CO1
28553-12-0,CASRN,DTXSID4022521,Diisononyl phthalate,"C*.C*.CCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCC |c:15,17,t:13,lp:12:2,14:2,22:2,23:2,m:1:24.25.26.27.28.29.30,3:5.6.7.8.9.10.11|",N/A,N/A
2856-81-7,CASRN,DTXSID1046186,Azabuperone,FC1=CC=C(C=C1)C(=O)CCCN1CCN2CCCC2C1,FC1=CC=C(C=C1)C(=O)CCCN1CCN2CCCC2C1,FC1=CC=C(C=C1)C(=O)CCCN1CCN2CCCC2C1
28588-74-1,CASRN,DTXSID5047118,2-Methyl-3-furanthiol,CC1=C(S)C=CO1,CC1=C(S)C=CO1,CC1=C(S)C=CO1
28588-75-2,CASRN,DTXSID9047673,Bis(2-methyl-3-furyl)disulfide,CC1=C(SSC2=C(C)OC=C2)C=CO1,CC1=C(SSC2=C(C)OC=C2)C=CO1,CC1=C(SSC2=C(C)OC=C2)C=CO1
2859-67-8,CASRN,DTXSID5022198,3-(3-Pyridyl)-1-propanol,OCCCC1=CN=CC=C1,OCCCC1=CN=CC=C1,OCCCC1=CN=CC=C1
285983-48-4,CASRN,DTXSID2048957,Doramapimod,CC1=CC=C(C=C1)N1N=C(C=C1NC(=O)NC1=CC=C(OCCN2CCOCC2)C2=C1C=CC=C2)C(C)(C)C,CC1=CC=C(C=C1)N1N=C(C=C1NC(=O)NC1=CC=C(OCCN2CCOCC2)C2=C1C=CC=C2)C(C)(C)C,CC1=CC=C(C=C1)N1N=C(C=C1NC(=O)NC1=CC=C(OCCN2CCOCC2)C2=C1C=CC=C2)C(C)(C)C
286-20-4,CASRN,DTXSID6024880,Cyclohexene oxide,C1CCC2OC2C1,C1CCC2OC2C1,C1CCC2OC2C1
28631-66-5,CASRN,DTXSID9044904,C.I. Acid Blue 22,N/A,N/A,N/A
286453-46-1,CASRN,DTXSID7049263,1-Butyl-2-methylpyridinium tetrafluoroborate,F[B-](F)(F)F.CCCC[N+]1=CC=CC=C1C,CCCC[N+]1=CC=CC=C1C,CCCC[N+]1=CC=CC=C1C
28657-80-9,CASRN,DTXSID8022822,Cinoxacin,CCN1N=C(C(O)=O)C(=O)C2=CC3=C(OCO3)C=C12,CCN1N=C(C(O)=O)C(=O)C2=CC3=C(OCO3)C=C12,CCN1N=C(C(O)=O)C(=O)C2=CC3=C(OCO3)C=C12
28664-35-9,CASRN,DTXSID4047674,"4,5-Dimethyl-3-hydroxy-2,5-dihydrofuran-2-one",CC1OC(=O)C(O)=C1C,CC1OC(=O)C(=O)C1C,CC1OC(=O)C(=O)C1C
2867-47-2,CASRN,DTXSID1027504,2-(Dimethylamino)ethyl methacrylate,CN(C)CCOC(=O)C(C)=C,CN(C)CCOC(=O)C(C)=C,CN(C)CCOC(=O)C(C)=C
2870-32-8,CASRN,DTXSID5041728,C.I. Direct Yellow 12,[Na+].[Na+].CCOC1=CC=C(C=C1)N=NC1=CC=C(C=CC2=CC=C(C=C2S([O-])(=O)=O)N=NC2=CC=C(OCC)C=C2)C(=C1)S([O-])(=O)=O,CCOC1=CC=C(C=C1)N=NC1=CC=C(C=CC2=CC=C(C=C2S(O)(=O)=O)N=NC2=CC=C(OCC)C=C2)C(=C1)S(O)(=O)=O,CCOC1=CC=C(C=C1)N=NC1=CC=C(C=CC2=CC=C(C=C2S(O)(=O)=O)N=NC2=CC=C(OCC)C=C2)C(=C1)S(O)(=O)=O
2870-71-5,CASRN,DTXSID2045103,Atropine methylbromide,[Br-].C[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,C[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)C1=CC=CC=C1,C[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)C1=CC=CC=C1
2871-01-04,CASRN,DTXSID2021236,HC Red 3,NC1=CC(=C(NCCO)C=C1)[N+]([O-])=O,NC1=CC(=C(NCCO)C=C1)[N+]([O-])=O,NC1=CC(=C(NCCO)C=C1)[N+]([O-])=O
28721-07-5,CASRN,DTXSID0045703,Oxcarbazepine,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12
28728-55-4,CASRN,DTXSID7037684,Polybrene,N/A,N/A,N/A
28730-17-8,CASRN,DTXSID8042137,Methfuroxam,CC1=C(C)C(C(=O)NC2=CC=CC=C2)=C(C)O1,CC1=C(C)C(C(=O)NC2=CC=CC=C2)=C(C)O1,CC1=C(C)C(C(=O)NC2=CC=CC=C2)=C(C)O1
2873-97-4,CASRN,DTXSID1024916,Diacetone acrylamide,CC(=O)CC(C)(C)NC(=O)C=C,CC(=O)CC(C)(C)NC(=O)C=C,CC(=O)CC(C)(C)NC(=O)C=C
